text,valor,etiqueta
b'Cosas que abrir\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 esta Navidad: -Los Tamales. -La Cerveza. -La pi\xc3\x83\xc6\x92\xc3\x82\xc2\xb1ata. Cosas que no abrir\xc3\x83\xc6\x92\xc3\x82\xc2\xa9: -Regalos. -La puerta de tu coraz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n',,
"b'74. Suuuuper buena onda, hay que platicar, veo que tenemos el mismo humor, adem\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s veo buenas cosas en ti, talento y pasi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n.'",,
b'Sera un To3 CC  Timebomb el dia domingo 18 de Diciembre a las 8:30 hora de Mexico. Pueden mandar sus teams apartir de ahora. Es libre',,
"b'@diego_galvan se lo llev\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 a la sra q me lo cuida trae tos y flemas, y el grande del est\xc3\x83\xc6\x92\xc3\x82\xc2\xb3mago, algo le cay\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 mal 2 hrs m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s!!'",,
"b'Hoy por fin no cene comida de la calle, hoy fuimos a walmart y comprams para que yo le hiciera de cenar, dsps de toda la semana cenar mal'",,
"b'Hay como 7 tipos que me tiran los perros bien cabr\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n, me invitan a salir y todo. EL \xc3\x83\xc6\x92\xc3\x85\xc2\xa1NICO con el que en verdad quiero, no me dice nada'",,
b'@HectorBrockwell excelente con de semana',,
b'Extra\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o a Super Junior M #TeamSuperJunior #SOOMPIAWARDS',,
b'Banda lirio la mejor del BAJIO',,
b'Soy mas complicado que una mujer jajajajaja',,
b'@Germagnate ahahahahah buenos d\xc3\x83\xc6\x92\xc3\x82\xc2\xadas joven! Feliz a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o!',,
b'Espero que este 2017 deje de ser una fracasada',,
b'@deypunto Si! Ya voy a empezar la 2da temporada.',,
b'En serio tengo muchas ganas de verte Te extra\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o demasiadoo..!',,
b'Claro y a mi nadie me da los buenos d\xc3\x83\xc6\x92\xc3\x82\xc2\xadas !!',,
b'@AlexiaPalacio me dan asco los higos o no s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 y todo en general',,
b'No puedo dormir por estar pensando en ti. ya quiero Verte!!',,
"b'Que pinche chiste tiene estar ""medio alto"" si todos aqu\xc3\x83\xc6\x92\xc3\x82\xc2\xad est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n bien pigmeos'",,
"b'Como no va a ser esencial lo bonito de la vida, su bella amistad.'",,
b'Que rica siestesita me avent\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 hasta pens\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 que ya era de ma\xc3\x83\xc6\x92\xc3\x82\xc2\xb1ana porque me levanto la alarma',,
b'Mas cuando no tienes a alguien que te de esas palabras de aliento que necesitas para sentirte mejor',,
"b'@tuamigatuitera pues ya ni nos hablas y si ir\xc3\x83\xc6\x92\xc3\x82\xc2\xa9, ir\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 como el 20 o algo as\xc3\x83\xc6\x92\xc3\x82\xc2\xad de enero!'",,
"b'Al final esperaba un, ""en serio qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9datelo"", pero ni en seen me deja *Con mi hermano*'",,
b'@qtf Yo no opino lo mismo... escribe muy similar a mi hijo de 9 a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os... ya tiene firma!!',,
b'Ah no mams ma\xc3\x83\xc6\x92\xc3\x82\xc2\xb1ana entro a la escue... JAJAJA no es cierto me quedan 20 d\xc3\x83\xc6\x92\xc3\x82\xc2\xadas lo siento por los dem\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s #OrgulloDeSerUACH',,
"b'Un d\xc3\x83\xc6\x92\xc3\x82\xc2\xada me tropec\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 contigo y en lugar de meter las manos, met\xc3\x83\xc6\x92\xc3\x82\xc2\xad todo el coraz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n. Me d\xc3\x83\xc6\x92\xc3\x82\xc2\xad en la madre'",,
"b'Lo bueno de no ser mas que una tuitera es que cuando me encabrono con mi pap\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 y mi hermana, nadie se entera'",,
"b'El mundo necesita personas que hagan las cosas que les gustan por amor y pasi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n, sobre todo diversi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n, pero no todas son redituables'",,
"b'@caguilera801 No, no estan Es un resumen de la novela, hay muchas partes que no estan. Estaria genial que estuvieran los 300 capitulos.'",,
b'No no no y no cambiare de compa\xc3\x83\xc6\x92\xc3\x82\xc2\xb1\xc3\x83\xc6\x92\xc3\x82\xc2\xada! Pa que quiero minutos y msj ilimitados si no tengo con quien hablara pa que aver paqueee?',,
"b'@ATTMx @ATTMxAyuda hola, se supone que tengo whatsapp ilimitado, pero la app (ahora que no tengo datos) no me deja conectar, s\xc3\x83\xc6\x92\xc3\x82\xc2\xb3lo fb y tl'",,
"b'Si me gustas, y un chingo (ojal\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 ese beso sobre la comisura de los labios hubiera sido m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s centrado) Yo neta no quer\xc3\x83\xc6\x92\xc3\x82\xc2\xada que te fueras'",,
"b'No mg ni me emociona la nueva pel\xc3\x83\xc6\x92\xc3\x82\xc2\xadcula de bella y la bestia, no mg que hagan eso con pel\xc3\x83\xc6\x92\xc3\x82\xc2\xadculas que son un cl\xc3\x83\xc6\x92\xc3\x82\xc2\xa1sico y as\xc3\x83\xc6\x92\xc3\x82\xc2\xad deben de quedarse'",,
b'Ya me cans\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 de ver los juegos de la #LMB que se terminen muy noche.. piensan que uno no va a trabajar al d\xc3\x83\xc6\x92\xc3\x82\xc2\xada siguiente. O que pedo???',,
b'Porque the City? alcohol adulterado y exceso de gente. Es pesimo! He ido 2 veces y las dos me la pase del asco. No quiero ir otra vez',,
b'#YaNoHayDePastorJoven un golpe muy bajo',,
b'Madurar es mas divertido contigo',,
"b'#quierounanovia no gracias, soy homosexual.'",,
"b'@AndreaUgalde10 yo te entiendo,es demasiado deprimente'",,
b'Denme una llenadera porque dicen que no tengo',,
"b'Gastar, malechor y basaltar son mas apropiados jajaj'",,
b'@epierard @SoffiaAlarcon feliz d\xc3\x83\xc6\x92\xc3\x82\xc2\xada!! Te guardamos un cachito Besos!',,
b'Jam\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s me toca monito en la rosca. Quisiera ser relevante',,
"b'Estoy feliz amigos, ya pase todas mis materias del primer semestre'",,
b'Hoy fue ese detalle!!!! happy!!!!',,
b'@DignaRabieta ustedes ven\xc3\x83\xc6\x92\xc3\x82\xc2\xadan enfiestados uno ya ten\xc3\x83\xc6\x92\xc3\x82\xc2\xada vv m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s de cinco horas pues qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 pues',,
"b'Desvelado, cansado, cuasienfermo pero feliz. V\xc3\x83\xc6\x92\xc3\x82\xc2\xa1monos al aeropuerto. Buenos d\xc3\x83\xc6\x92\xc3\x82\xc2\xadas!'",,
b'@DaniellBautista se me paso el primer 23:23 del a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1oooo! &lt',,
"b'Regla b\xc3\x83\xc6\x92\xc3\x82\xc2\xa1sica para hacer una fiesta de cumplea\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os... TENER AMIGOS, no s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 a qui\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n invitar'",,
"b'@katikatkats no tengo fotos suyas, espero que sea real y que no exista solo en mi mente u.u'",,
b'Not Myself Tonight era hermosa pero el video rip off de Bad Romance arruin\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 todo para mi Queen X',,
b'@chelita19_esme hahaha te la curas? con el que sea lo chido es ir Posiblemente contra Tigres vaya sho :v',,
b'Wooooow que curativo es esto!!!! Me hace parecer menos perra y un poco mas agradable Me gusta',,
b'\xc3\x83\xc2\xa2\xc3\xa2\xe2\x80\x9a\xc2\xac\xc3\xa2\xe2\x82\xac?cuando te tenes que hacer de comer vos La vieja confiable ahre (Me hice dos huevos y no me salieron )',,
b'Ese momento desgraciado en el que tu carro usa gasolina premium y a partir de marzo tus pap\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s ya no te la pagaran',,
b'#FelizJueves Mis peque\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os amores Dios me los bendiga y me los llene de todo su amor Nunca dejen de luchar por lo que m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s quieren',,
b'8 cilindros con un chinguero de tr\xc3\x83\xc6\x92\xc3\x82\xc2\xa1fico citadino y con la gas bien carita. Es como tener un iPhone y no tener saldo jqjaj',,
b'Qu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 bonito es encontrarte con tu crush runner y verlo aunque sea de lejitos. Aunque ni te reconozca cuando por fin se cruzan las miradas',,
"b'Me voy a tener que tatuar unas gafas en la mu\xc3\x83\xc6\x92\xc3\x82\xc2\xb1eca, a ver si as\xc3\x83\xc6\x92\xc3\x82\xc2\xad no olvido que estoy miope y no veo pasado los 2m'",,
"b'@nataliaenlu jajaja que pena, soy metiche. Es que mi mama si me dijo de pasar a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o nuevo en la playa pero ya no hay espacio en ninguno'",,
"b'Mis padres de vacaciones en Huatulco, mi hermana de viaje en Chile y yo en Colima. \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfQue tipo de familia somos? Porque no estamos juntos?'",,
"b'estaba sentada en una banca del parque, un se\xc3\x83\xc6\x92\xc3\x82\xc2\xb1or estornudo y me asuste y se me cayo la tapa de mi jugo y se lleno de tierra k tristeza'",,
b'Tenia en mi cabeza la imagen perfecta de mi s\xc3\x83\xc6\x92\xc3\x82\xc2\xa1bado con unas Pop corn de pollo y una Bud light. Pero me las com\xc3\x83\xc6\x92\xc3\x82\xc2\xad y olvid\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 tomar la foto.',,
"b'Todas las cosas que salen de ti, regresan a ti, as\xc3\x83\xc6\x92\xc3\x82\xc2\xad que no te preocupes por lo que vas a recibir, mejor preoc\xc3\x83\xc6\x92\xc3\x82\xc2\xbapate por lo que vas a dar'",,
b'@VmpRichard Lo dieron de baja',,
b'@FanyLop92851606 ese yisus es un pervertido',,
b'@PapiOsmi Tan buena esta? Quiero verla',,
b'Y se acab\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 diciembre mi mes favorito',,
b'Que triste que estas con alguien tan vac\xc3\x83\xc6\x92\xc3\x82\xc2\xada',,
b'Mis libros ya tendr\xc3\x83\xc6\x92\xc3\x82\xc2\xadan que estar conmigo desde ayer',,
b'@JCuevasC El mal servicio refleja lo que son de seres humanos',,
b'En mi nuevo trabajo Me tengo que levantarme a esta hora',,
"b'\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xa1TENGO HAMBRE! Alguien traegame una torta ricaaaaa, muy rica.'",,
b'@Cognified te juro que si tuviera Pc gamer o una decente jugar\xc3\x83\xc6\x92\xc3\x82\xc2\xada tambi\xc3\x83\xc6\x92\xc3\x82\xc2\xa9n ah\xc3\x83\xc6\x92\xc3\x82\xc2\xad',,
"b'@HazzaLovesMe69 Que raro, desde hace rato que tengo los DMs desbloqueados \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfPas\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 algo?'",,
"b'Ya hasta me duele la cabeza. Ma\xc3\x83\xc6\x92\xc3\x82\xc2\xb1ana/tarde pesada, pesad\xc3\x83\xc6\x92\xc3\x82\xc2\xadsima en la oficina.'",,
b'Si definieran su primer d\xc3\x83\xc6\x92\xc3\x82\xc2\xada del 2017 con una palabra cu\xc3\x83\xc6\x92\xc3\x82\xc2\xa1l ser\xc3\x83\xc6\x92\xc3\x82\xc2\xada? Respondan citando #Este tuit',,
"b'@ErickValdes_ JAJAJAJAJAJA trague puro br\xc3\x83\xc6\x92\xc3\x82\xc2\xb3coli y coliflor con pollo ahorita para echarme las tostadas, me las merezco'",,
"b'@g_yubari y seguir el consejo del lobo de caperucita roja: oirte mejor, verte mejor y comerte mejor'",,
b'Lo triste de este trimestre: salgo diario hasta las diez y no estar\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 con todo el crew.',,
"b'#fiesta17millones @yuyacst HERMOSA, MIL FELICIDADES, esta familia crece y creceP NO TE GUST\xc3\x83\xc6\x92\xc3\xa2\xe2\x82\xac\xc5\x93 MI DIBUJITO QUE TE HICE?'",,
b'Me medio rompi\xc3\x83\xc6\x92\xc3\x82\xc2\xb3 mi coraz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n el novio de mi amiga dando su punto de vista acerca de mi situaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n sentimental jaja',,
"b'Al menos en series, todos los robos en la actuaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n se compensaron con el premio a mejor serie - drama para #TheCrown #GoldenGlobes'",,
"b'@Cadena_Nelly: Hola, te deseo un feliz a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o nuevo 2017 lleno de salud, abundancia y \xc3\x83\xc6\x92\xc3\x82\xc2\xa9xitos en compa\xc3\x83\xc6\x92\xc3\x82\xc2\xb1\xc3\x83\xc6\x92\xc3\x82\xc2\xada de tus seres queridos'",,
"b'Si los patriotas ganan el partido dentro de 8 dias, nos vamos a la etapa que eh esperando en todo el maldito a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o'",,
b'Este a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o me toca portarme bien porque ya estoy advertido y amenazado por mis papas jajaja. Menos mal mis dos nombres son de santos',,
b'@vltramorbid Uno se siente mal cuando lo ven. Como si no fuera suficiente sentirse feo y lo tienen que ver. Ay.',,
b'La gente anda quej\xc3\x83\xc6\x92\xc3\x82\xc2\xa1ndose por el aumento a la gasolina pero nadie habla del aumento de los churrumaiz estos \xc3\x83\xc6\x92\xc3\x82\xc2\xbaltimos a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os de $2 a $7',,
"b'@iaz84 jajaja no ser Mal\xc3\x83\xc6\x92\xc3\x82\xc2\xa9fica, de verdad la comida esta muy mal y el servicio igual, con las ganas que tenia de un buen coctel y caldo'",,
"b'Es imposible abstenerse a comer tamales, bu\xc3\x83\xc6\x92\xc3\x82\xc2\xb1uelos, pavo, jam\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n, pastel, pay y sus relativos, en este mes, no puedo con tanta delicia'",,
"b'En 15 minutos, subir\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 un nuevo video a mi canal de youtube, es un peque\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o regalo para que se lo empiecen a pasar de agasajo este viernes!'",,
"b'Esto se va a leer muy raro viniendo de m\xc3\x83\xc6\x92\xc3\x82\xc2\xad, pero les juro que lo \xc3\x83\xc6\x92\xc3\x82\xc2\xbanico que quiero en este momento es un abrazo y unos tacos al pastor.'",,
"b'Pues yo leo que a muchos ""Luke Cage"" les ha parecido malita. Pero uno ve y tiene un 8.2 de promedio en RT. Al menos abre al debate'",,
b'@erikafandesanz @cydie28 @regiolandesa @RegioSanz @AlejandroSanz hay papa no lo.olvido',,
b'@BrandomCardenas uy te cotizas bien cabron',,
b'Pues bueno 6 meses sin alcohol #sisepuede #purogym #chavitabien',,
b'@mariobautista_ Dar\xc3\x83\xc6\x92\xc3\x82\xc2\xada todo por un disco tuyo autografiado',,
b'Por poquito y se comen a mi perrito',,
"b'@JorahElAndalo maldito suertudo, aqu\xc3\x83\xc6\x92\xc3\x82\xc2\xad no se sabe cuando saldr\xc3\x83\xc6\x92\xc3\x82\xc2\xa1'",,
b'Que triste que Guadalajara est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 igual de contaminado que Mty',,
"b'@Cbrrrx yo solo robo corazones, daysino, ni eso puedo robar'",,
b'@RAMMS09 amigo como estas ? Buenos d\xc3\x83\xc6\x92\xc3\x82\xc2\xadas perd\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n ayer me fui a dormir',,
b'Hoy todo el d\xc3\x83\xc6\x92\xc3\x82\xc2\xada estuve triste porque ya mero entro a la facu',,
b'Empece el a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o con una gripe bien perra y atascada estoy muriendo gggg \xc3\x83\xc2\xb0\xc3\x85\xc2\xb8\xc3\x82\xc2\xa4\xc3\x82\xc2\xa7\xc3\x83\xc2\xb0\xc3\x85\xc2\xb8\xc3\x82\xc2\xa4\xc3\x82\xc2\xa7\xc3\x83\xc2\xb0\xc3\x85\xc2\xb8\xc3\x82\xc2\xa4\xc3\x82\xc2\xa7\xc3\x83\xc2\xb0\xc3\x85\xc2\xb8\xc3\x82\xc2\xa4\xc3\x82\xc2\xa7',,
b'Ser feliz no significa que todo es perfecto. ... Buen d\xc3\x83\xc6\x92\xc3\x82\xc2\xada a todos!',,
"b'Escuchan ""Now You\'re Gone"" de @VivandTheSect, uno de los mejores discos del 2016 #PropuestaMa\xc3\x83\xc6\x92\xc3\x82\xc2\xb1anera'",,
b'No puedo creer que me haya propuesto dejar de fumar un mes y ya casi lo cumpla',,
b'@tatuubreu La est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n promocionando solamente para que en Nova (Espa\xc3\x83\xc6\x92\xc3\x82\xc2\xb1a) la tengan en una futura programaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n!',,
"b'Y por todos lados hablan de los bloqueos, de ENP, de Trump y pinches es muy deprimente'",,
"b'Lo bueno de crecer es que cosas que antes causaban un efecto emocional en m\xc3\x83\xc6\x92\xc3\x82\xc2\xad, ahorita me vale madreeee #QueBonitoEsLoBonito'",,
"b'\xc3\x83\xc6\x92\xc3\xa2\xe2\x82\xac\xcb\x9ceros, Avisen cuando vayan a saquear fotoregis, fotomecanica, fotoimagen, DJI Store o Droneshop, yo me apunto'",,
b'Encontr\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 el Fb de un mesero que me gusta y lo quiero agregar pero no me quiero ver toda loca intensa.',,
"b'@CarolinaPadron: Hola, te deseo un feliz a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o nuevo 2017 lleno de salud, abundancia y \xc3\x83\xc6\x92\xc3\x82\xc2\xa9xitos. Te mando un fuerte abrazo'",,
b'@danzaviejitos A lo mejor mi coraz\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n es como los boilers que tardan en calentar porque no est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 funcionando mucho. Igual me gusta el fr\xc3\x83\xc6\x92\xc3\x82\xc2\xado',,
b'@alehdzxa ay ya s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 que soy la peor persona en whats  pero m\xc3\x83\xc6\x92\xc3\x82\xc2\xa1ndame siempre por fi. Ya el lunes te veo yeeeiiii',,
b'@examonterrey: Pasando a desearles una muy feliz navidad a todo el equipo y a cada uno de sus locutores. Un abrazo desde San Luis Potos\xc3\x83\xc6\x92\xc3\x82\xc2\xad',,
"b'Tengo la misma blusa que esa vieja, y ella le desabrocha todos los botones, y se le marcan sus tres lonjas, por putita pues'",,
"b'Las personas como Panqu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 que est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1n guapos pero dicen que no, me sacan as\xc3\x83\xc6\x92\xc3\x82\xc2\xad cabr\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n de onda. Entonces yo soy como una reliquia olmeca o algo'",,
"b'Dato curioso: Cada a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o nuestra Luna se desplaza lejos de su \xc3\x83\xc6\x92\xc3\x82\xc2\xb3rbita 4 cm. aprox. En algunos millones de a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os, ya no ser\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 nuestro sat\xc3\x83\xc6\x92\xc3\x82\xc2\xa9lite'",,
"b'D\xc3\x83\xc6\x92\xc3\x82\xc2\xadas!!! Cada d\xc3\x83\xc6\x92\xc3\x82\xc2\xada es una nueva oportunidad. No pierdas tiempo pensando en lo que no hiciste ayer, enf\xc3\x83\xc6\x92\xc3\x82\xc2\xb3cate en lo que har\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s hoy... Besitos'",,
b'Dipper le va a decir a Wendy... No estoy listo para esto.  Pero quiero verlo. Pero no quiero ver c\xc3\x83\xc6\x92\xc3\x82\xc2\xb3mo lo rechazan.  D',,
"b'\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfAlguien quiere hablar? \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfEntrar a un grupo de WhatsApp? Eso ya est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 muy utilizado, pero es la verdad, jeje. \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfAlguien? \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfNo? \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfNadie? Okay.'",,
b'#HazteEscuchar pero no tan caro',,
b'@samymtzl va a ganar tu tio @lopezobrador_',,
b'Nada como empezar el a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o enfermo',,
"b'@jair_mendieta me insultas noo, solo quiero verte'",,
b'@Swimmer_IT sab\xc3\x83\xc6\x92\xc3\x82\xc2\xadamos que su partida traer\xc3\x83\xc6\x92\xc3\x82\xc2\xada graves consecuencias.',,
b'El #NoaNoaStyle Es lo mejor que ha llegado a @luchalibreaaa @Pagano656 Enhorabuena #SinPayasoNoHayFiesta #ArrePap\xc3\x83\xc6\x92\xc3\x82\xc2\xa1',,
b'mam\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 quiero ir a pp hoy ya no seas as\xc3\x83\xc6\x92\xc3\x82\xc2\xad',,
b'Ya le dije a mi papa que mi auto est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 muerto',,
b'@priincesapurple si ya hab\xc3\x83\xc6\x92\xc3\x82\xc2\xada regresado pero me volv\xc3\x83\xc6\x92\xc3\x82\xc2\xad a dormir mor\xc3\x83\xc6\x92\xc3\x82\xc2\xada de sue\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o',,
b'\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfEn d\xc3\x83\xc6\x92\xc3\x82\xc2\xb3nde consigo unos buenos nachos de pastor hoy 1 de Enero?',,
b'#este2017 la historia tiene que cambiar prometo hacer lo posible por tener novia este a\xc3\x83\xc6\x92\xc3\x82\xc2\xb1o',,
"b'Como cuando duermo de d\xc3\x83\xc6\x92\xc3\x82\xc2\xada y de noche ando bien pilas, esto es fant\xc3\x83\xc6\x92\xc3\x82\xc2\xa1stico'",,
b'Una parte de mi quiere salir a vivir y la otra quedarse en casa hecha taquito',,
b'@LaGalletabi el shampoo? O el tratamiento? A m\xc3\x83\xc6\x92\xc3\x82\xc2\xad el 3 min miracle me lo dejaba seco',,
b'Risitas est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s ah\xc3\x83\xc6\x92\xc3\x82\xc2\xad ??? ...bueno no importa s\xc3\x83\xc6\x92\xc3\x82\xc2\xb3lo pasaba a desearte buenas noches @soyalannavarro ...descansa',,
b'Que decepci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n que gente que lo es todo te oculte cosas. \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfTan dif\xc3\x83\xc6\x92\xc3\x82\xc2\xadcil es decir la verdad?',,
"b'@LizHeidern Hace streams buenos, a veces est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 muy vac\xc3\x83\xc6\x92\xc3\x82\xc2\xado su chat, pero se pone bueno el ambiente con @L337LAG.'",,
b'\xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfPorqu\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 las personas no captan la mega no indirecta de enviar flores? Mi escritorio se sigue viendo sin vida jajaja',,
b'@AlanZNavarro c\xc3\x83\xc6\x92\xc3\x82\xc2\xb3mo hago para que le des una escuchada a una buena banda de metal mexicana y me des tu opini\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbf?',,
"b'@MiroslavaMont: Recibe un c\xc3\x83\xc6\x92\xc3\x82\xc2\xa1lido y fuerte abrazo desde San Luis Potos\xc3\x83\xc6\x92\xc3\x82\xc2\xad, S.L.P. P.D. Ya casi tu cumple!! n.n'",,
"b'S\xc3\x83\xc6\x92\xc3\x82\xc2\xad, mi vida, est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1s muy linda, tienes un cuerpazo, pero d\xc3\x83\xc6\x92\xc3\x82\xc2\xa9jame te presento al cepillo de dientes y la pasta'",,
"b'@dominosmx siempre les doy preferencia y ahora me salen con que mi pedido llega 20 minutos tarde y sin el refresco, todav\xc3\x83\xc6\x92\xc3\x82\xc2\xada me la cobran'",,
"b'Hola a todos corazones, buen d\xc3\x83\xc6\x92\xc3\x82\xc2\xada Y FELIZ NAVIDAD A TODOS USTEDES! DIOS ME LOS BENDIGA Y ME LOS LLENE DE TODO SU AMOR'",,
"b'En el video de my favorite part, Ariana Grande se ve incre\xc3\x83\xc6\x92\xc3\x82\xc2\xadblemente hermosa con el rimel corrido. Si yo lo traigo as\xc3\x83\xc6\x92\xc3\x82\xc2\xad, parezco drogadicta'",,
"b'Siempre que me gusta alguien, le gusto pero no puedo tener nada con el por que es mujeriego... Por que son asi? Quiero llorar jajajaj'",,
"b'D\xc3\x83\xc6\x92\xc3\x82\xc2\xadas!! El secreto del cambio es enfocar todas tus energ\xc3\x83\xc6\x92\xc3\x82\xc2\xadas, no en la lucha contra lo viejo, sino en la construcci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n de lo nuevo.. Besitos'",,
b'lo malo de ya no estudiar matem\xc3\x83\xc6\x92\xc3\x82\xc2\xa1ticas es que ya no le puedo decir al de la tienda que saque la integral de x de mis papitas y el refresco',,
b'@MayezPalacios No mames! No son fieles ni a su propia raza!!! Ya no s\xc3\x83\xc6\x92\xc3\x82\xc2\xa9 que esperar lo malo es que tengo una coneja y es igual. Complot',,
b'- \xc3\x83\xe2\x80\x9a\xc3\x82\xc2\xbfGusta que hablemos de la palabra del Se\xc3\x83\xc6\x92\xc3\x82\xc2\xb1... - Gusto de insertar mi pene por el ano de otros hombres - ... Buen d\xc3\x83\xc6\x92\xc3\x82\xc2\xada :v - Buen d\xc3\x83\xc6\x92\xc3\x82\xc2\xada',,
b'@ErickLppz Tengo bien mala suerte',,
b'que triste dejar mis novios',,
b'@pinkpvlv idk solo estaba buscando el rosita',,
b'Fue un muy buen primero de enero',,
b'La resignaci\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n es como un suicidio cotidiano.',,
b'@C_Ratia10 los rasgu\xc3\x83\xc6\x92\xc3\x82\xc2\xb1os de los gatos pueden ser fatales.',,
b'@_edua55 Ya rugiste Le\xc3\x83\xc6\x92\xc3\x82\xc2\xb3n Ya estufas La apuesta ya est\xc3\x83\xc6\x92\xc3\x82\xc2\xa1 hecha',,
"b'Maldito jet lag, acabo de despertar a las 2 am'",,
